10.000,3.070
20.000,3.395
30.000,3.593
40.000,3.827
50.000,4.014
60.000,4.145
70.000,4.207
80.000,4.293
90.000,4.356
100.000,4.392
110.000,4.583
120.000,4.707
130.000,4.824
140.000,4.885
150.000,4.918
160.000,4.978
170.000,5.042
180.000,5.069
190.000,5.090
200.000,5.152
210.000,5.199
220.000,5.269
230.000,5.319
240.000,5.376
250.000,5.436
260.000,5.507
270.000,5.576
280.000,5.641
290.000,5.723
300.000,5.778
310.000,5.813
320.000,5.799
330.000,5.805
340.000,5.828
350.000,5.851
360.000,5.804
370.000,5.780
380.000,5.772
390.000,5.761
400.000,5.730
410.000,5.714
420.000,5.777
430.000,5.776
440.000,5.771
450.000,5.746
460.000,5.766
470.000,5.768
480.000,5.773
490.000,5.799
500.000,5.798
510.000,5.802
520.000,5.765
530.000,5.779
540.000,5.791
550.000,5.830
560.000,5.839
570.000,5.882
580.000,5.922
590.000,5.961
600.000,6.012
610.000,6.046
620.000,6.066
630.000,6.100
640.000,6.088
650.000,6.085
660.000,6.087
670.000,6.088
680.000,6.089
690.000,6.068
700.000,6.066
710.000,6.111
720.000,6.184
730.000,6.264
740.000,6.387
750.000,6.488
760.000,6.597
770.000,6.687
780.000,6.782
790.000,6.889
800.000,7.007
810.000,7.075
820.000,7.114
830.000,7.118
840.000,7.117
850.000,7.119
860.000,7.110
870.000,7.119
880.000,7.114
890.000,7.108
900.000,7.103
910.000,7.099
920.000,7.092
930.000,7.120
940.000,7.117
950.000,7.130
960.000,7.161
970.000,7.171
980.000,7.174
990.000,7.176
1000.000,7.161
1010.000,7.154
1020.000,7.167
1030.000,7.135
1040.000,7.145
1050.000,7.159
1060.000,7.161
1070.000,7.163
1080.000,7.162
1090.000,7.162
1100.000,7.166
1110.000,7.152
1120.000,7.164
1130.000,7.168
1140.000,7.178
1150.000,7.163
1160.000,7.139
1170.000,7.138
1180.000,7.140
1190.000,7.133
1200.000,7.139
1210.000,7.182
1220.000,7.167
1230.000,7.178
1240.000,7.158
1250.000,7.158
1260.000,7.176
1270.000,7.179
1280.000,7.185
1290.000,7.177
1300.000,7.197
1310.000,7.201
1320.000,7.207
1330.000,7.197
1340.000,7.219
1350.000,7.211
1360.000,7.206
1370.000,7.197
1380.000,7.214
1390.000,7.226
1400.000,7.212
1410.000,7.196
1420.000,7.187
1430.000,7.223
1440.000,7.221
1450.000,7.220
1460.000,7.203
1470.000,7.183
1480.000,7.165
1490.000,7.161
1500.000,7.154
1510.000,7.145
1520.000,7.153
1530.000,7.120
1540.000,7.096
1550.000,7.101
1560.000,7.112
1570.000,7.124
1580.000,7.118
1590.000,7.119
1600.000,7.128
1610.000,7.144
1620.000,7.149
1630.000,7.160
1640.000,7.177
1650.000,7.161
1660.000,7.155
1670.000,7.143
1680.000,7.151
1690.000,7.144
1700.000,7.144
1710.000,7.137
1720.000,7.134
1730.000,7.127
1740.000,7.110
1750.000,7.135
1760.000,7.160
1770.000,7.175
1780.000,7.174
1790.000,7.163
1800.000,7.160
1810.000,7.147
1820.000,7.136
1830.000,7.116
1840.000,7.130
1850.000,7.115
1860.000,7.109
1870.000,7.102
1880.000,7.100
1890.000,7.104
1900.000,7.100
1910.000,7.091
1920.000,7.090
1930.000,7.090
1940.000,7.091
1950.000,7.089
1960.000,7.073
1970.000,7.072
1980.000,7.060
1990.000,7.076
2000.000,7.067
2010.000,7.058
2020.000,7.056
2030.000,7.088
2040.000,7.067
2050.000,7.046
2060.000,7.022
2070.000,7.028
2080.000,7.000
2090.000,6.962
2100.000,6.956
2110.000,6.969
2120.000,6.952
2130.000,6.928
2140.000,6.926
2150.000,6.949
2160.000,6.996
2170.000,7.006
2180.000,7.043
2190.000,7.084
2200.000,7.109
2210.000,7.122
2220.000,7.140
2230.000,7.164
2240.000,7.188
2250.000,7.200
2260.000,7.200
2270.000,7.198
2280.000,7.201
2290.000,7.198
2300.000,7.195
2310.000,7.197
2320.000,7.210
2330.000,7.196
2340.000,7.194
2350.000,7.193
2360.000,7.178
2370.000,7.176
2380.000,7.185
2390.000,7.168
2400.000,7.160
2410.000,7.165
2420.000,7.171
2430.000,7.169
2440.000,7.178
2450.000,7.174
2460.000,7.185
2470.000,7.181
2480.000,7.182
2490.000,7.176
2500.000,7.189
2510.000,7.192
2520.000,7.186
2530.000,7.213
2540.000,7.197
2550.000,7.202
2560.000,7.188
2570.000,7.197
2580.000,7.200
2590.000,7.224
2600.000,7.216
2610.000,7.214
2620.000,7.219
2630.000,7.204
2640.000,7.216
2650.000,7.211
2660.000,7.218
2670.000,7.233
2680.000,7.233
2690.000,7.223
2700.000,7.245
2710.000,7.241
2720.000,7.257
2730.000,7.255
2740.000,7.251
2750.000,7.243
2760.000,7.225
2770.000,7.209
2780.000,7.205
2790.000,7.210
2800.000,7.182
2810.000,7.169
2820.000,7.143
2830.000,7.142
2840.000,7.138
2850.000,7.135
2860.000,7.160
2870.000,7.158
2880.000,7.162
2890.000,7.168
2900.000,7.163
2910.000,7.168
2920.000,7.156
2930.000,7.142
2940.000,7.139
2950.000,7.140
2960.000,7.121
2970.000,7.100
2980.000,7.082
2990.000,7.056
3000.000,7.047
3010.000,7.041
3020.000,7.055
3030.000,7.075
3040.000,7.078
3050.000,7.088
3060.000,7.078
3070.000,7.090
3080.000,7.099
3090.000,7.117
3100.000,7.123
3110.000,7.130
3120.000,7.123
3130.000,7.121
3140.000,7.112
3150.000,7.116
3160.000,7.123
3170.000,7.124
3180.000,7.105
3190.000,7.093
3200.000,7.085
3210.000,7.072
3220.000,7.061
3230.000,7.051
3240.000,7.057
3250.000,7.067
3260.000,7.077
3270.000,7.087
3280.000,7.104
3290.000,7.115
3300.000,7.148
3310.000,7.165
3320.000,7.180
3330.000,7.186
3340.000,7.199
3350.000,7.182
3360.000,7.177
3370.000,7.179
3380.000,7.167
3390.000,7.168
3400.000,7.169
3410.000,7.183
3420.000,7.197
3430.000,7.200
3440.000,7.206
3450.000,7.210
3460.000,7.230
3470.000,7.238
3480.000,7.239
3490.000,7.220
3500.000,7.197
3510.000,7.172
3520.000,7.141
3530.000,7.125
3540.000,7.103
3550.000,7.081
3560.000,7.063
3570.000,7.042
3580.000,7.044
3590.000,7.047
3600.000,7.042
3610.000,7.050
3620.000,7.050
3630.000,7.055
3640.000,7.060
3650.000,7.077
3660.000,7.075
3670.000,7.070
3680.000,7.060
3690.000,7.066
3700.000,7.080
3710.000,7.082
3720.000,7.081
3730.000,7.083
3740.000,7.081
3750.000,7.076
3760.000,7.083
3770.000,7.098
3780.000,7.101
3790.000,7.102
3800.000,7.089
3810.000,7.089
3820.000,7.113
3830.000,7.105
3840.000,7.092
3850.000,7.083
3860.000,7.073
3870.000,7.059
3880.000,7.057
3890.000,7.042
3900.000,7.039
3910.000,7.029
3920.000,7.015
3930.000,7.000
3940.000,7.004
3950.000,7.013
3960.000,7.022
3970.000,7.024
3980.000,7.033
3990.000,7.039
4000.000,7.048
4010.000,7.048
4020.000,7.051
4030.000,7.069
4040.000,7.068
4050.000,7.064
4060.000,7.061
4070.000,7.059
4080.000,7.060
4090.000,7.069
4100.000,7.067
4110.000,7.068
4120.000,7.063
4130.000,7.068
4140.000,7.069
4150.000,7.055
4160.000,7.037
4170.000,7.037
4180.000,7.027
4190.000,7.007
4200.000,7.005
4210.000,6.998
